,Unnamed: 0,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
11559,47745,2012-08-19,2012-08-25,NORDESTE,ALAGOAS,GASOLINA COMUM,94,R$/l,2.7460000000000004,0.09,2.49,2.96,0.387,0.033,2.359,0.047,2.28,2.5466,0.02
11560,47746,2012-08-19,2012-08-25,NORDESTE,BAHIA,GASOLINA COMUM,425,R$/l,2.645,0.172,2.36,3.149,0.338,0.065,2.307,0.063,2.2119,2.5446,0.027
11561,47747,2012-08-19,2012-08-25,NORDESTE,CEARA,GASOLINA COMUM,228,R$/l,2.718,0.11,2.559,3.009,0.37,0.04,2.348,0.035,2.2865,2.5012,0.015
11562,47748,2012-08-19,2012-08-25,NORDESTE,MARANHAO,GASOLINA COMUM,149,R$/l,2.66,0.161,2.35,3.19,0.255,0.061,2.405,0.139,2.27,2.828,0.058
11563,47749,2012-08-19,2012-08-25,NORDESTE,PARAIBA,GASOLINA COMUM,125,R$/l,2.542,0.133,2.319,2.789,0.261,0.052,2.281,0.036,2.228,2.388,0.016
11564,47750,2012-08-19,2012-08-25,NORDESTE,PERNAMBUCO,GASOLINA COMUM,331,R$/l,2.736,0.095,2.49,3.02,0.409,0.035,2.327,0.047,2.2349,2.4901,0.02
11565,47751,2012-08-19,2012-08-25,NORDESTE,PIAUI,GASOLINA COMUM,101,R$/l,2.559,0.118,2.38,2.87,0.286,0.046,2.273,0.031,2.2,2.3288,0.014
11566,47752,2012-08-19,2012-08-25,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,113,R$/l,2.667,0.094,2.54,2.89,0.321,0.035,2.346,0.037,2.2435,2.4283,0.016
11567,47753,2012-08-19,2012-08-25,NORDESTE,SERGIPE,GASOLINA COMUM,55,R$/l,2.772,0.061,2.679,2.949,0.4,0.022,2.372,0.039,2.2393,2.4513,0.016
11568,47754,2012-08-19,2012-08-25,NORTE,ACRE,GASOLINA COMUM,52,R$/l,3.128,0.144,3.02,3.49,0.479,0.046,2.649,0.104,2.4555,2.9495,0.039
11569,47755,2012-08-19,2012-08-25,NORTE,AMAPA,GASOLINA COMUM,36,R$/l,2.692,0.177,2.53,3.1,0.336,0.066,2.356,0.076,2.3269,2.544,0.032
11570,47756,2012-08-19,2012-08-25,NORTE,AMAZONAS,GASOLINA COMUM,119,R$/l,2.887,0.128,2.75,3.38,0.451,0.044,2.436,0.053,2.28,2.62,0.022
11571,47757,2012-08-19,2012-08-25,NORTE,PARA,GASOLINA COMUM,196,R$/l,2.841,0.192,2.54,3.4,0.368,0.068,2.473,0.084,2.3546,2.6932,0.034
11572,47758,2012-08-19,2012-08-25,NORTE,RONDONIA,GASOLINA COMUM,102,R$/l,2.947,0.092,2.85,3.39,0.38,0.031,2.567,0.114,2.4,2.781,0.044
11573,47759,2012-08-19,2012-08-25,NORTE,RORAIMA,GASOLINA COMUM,33,R$/l,2.8680000000000003,0.0559999999999999,2.85,3.1,0.495,0.02,2.373,0.052,2.32,2.5242,0.022
11574,47760,2012-08-19,2012-08-25,NORTE,TOCANTINS,GASOLINA COMUM,61,R$/l,2.91,0.051,2.75,2.999,0.391,0.018,2.519,0.127,2.3256,2.689,0.05
11575,47761,2012-08-19,2012-08-25,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,189,R$/l,2.892,0.063,2.68,3.05,0.347,0.022,2.545,0.061,2.354,2.654,0.024
11576,47762,2012-08-19,2012-08-25,SUDESTE,MINAS GERAIS,GASOLINA COMUM,984,R$/l,2.805,0.105,2.556,3.2,0.362,0.037,2.443,0.069,2.29,2.7013,0.028
11577,47763,2012-08-19,2012-08-25,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,740,R$/l,2.8480000000000003,0.133,2.579,3.739,0.366,0.047,2.482,0.077,2.2022,2.7231,0.031
11578,47764,2012-08-19,2012-08-25,SUDESTE,SAO PAULO,GASOLINA COMUM,2376,R$/l,2.62,0.111,2.249,2.999,0.372,0.042,2.248,0.061,2,2.471,0.027
11579,47765,2012-08-19,2012-08-25,SUL,PARANA,GASOLINA COMUM,566,R$/l,2.635,0.125,2.399,3.15,0.301,0.047,2.334,0.056,2.24,2.595,0.024
11580,47766,2012-08-19,2012-08-25,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,617,R$/l,2.749,0.109,2.499,3.099,0.414,0.04,2.335,0.048,2.246,2.5083,0.021
11581,47767,2012-08-19,2012-08-25,SUL,SANTA CATARINA,GASOLINA COMUM,386,R$/l,2.722,0.0969999999999999,2.379,2.998,0.4,0.036,2.322,0.043,2.21,2.46,0.019
11582,47768,2012-08-26,2012-09-01,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,80,R$/l,2.829,0.011,2.799,2.859,0.394,0.004,2.435,0.023,2.3665,2.459,0.009
11583,47769,2012-08-26,2012-09-01,CENTRO OESTE,GOIAS,GASOLINA COMUM,253,R$/l,2.7260000000000004,0.149,2.49,3.08,0.3,0.055,2.426,0.08,2.345,2.809,0.033
11584,47770,2012-08-26,2012-09-01,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,140,R$/l,2.98,0.077,2.79,3.18,0.487,0.026,2.493,0.079,2.3,2.6499,0.032
11585,47771,2012-08-26,2012-09-01,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,131,R$/l,2.83,0.093,2.59,3.05,0.43,0.033,2.4,0.045,2.34,2.567,0.019
11586,47772,2012-08-26,2012-09-01,NORDESTE,ALAGOAS,GASOLINA COMUM,96,R$/l,2.76,0.098,2.39,2.96,0.399,0.036,2.361,0.057,2.2694,2.59,0.024
11587,47773,2012-08-26,2012-09-01,NORDESTE,BAHIA,GASOLINA COMUM,421,R$/l,2.657,0.168,2.37,3.149,0.349,0.063,2.308,0.066,2.169,2.5514,0.029
11588,47774,2012-08-26,2012-09-01,NORDESTE,CEARA,GASOLINA COMUM,228,R$/l,2.727,0.106,2.559,3.009,0.374,0.039,2.353,0.043,2.2933,2.565,0.018
11589,47775,2012-08-26,2012-09-01,NORDESTE,MARANHAO,GASOLINA COMUM,149,R$/l,2.659,0.16,2.389,3.19,0.255,0.06,2.404,0.144,2.27,2.829,0.06
11590,47776,2012-08-26,2012-09-01,NORDESTE,PARAIBA,GASOLINA COMUM,125,R$/l,2.539,0.138,2.319,2.92,0.254,0.054,2.285,0.039,2.2181,2.3667,0.017
11591,47777,2012-08-26,2012-09-01,NORDESTE,PERNAMBUCO,GASOLINA COMUM,330,R$/l,2.747,0.0969999999999999,2.46,3.02,0.414,0.035,2.333,0.047,2.26,2.4753,0.02
11592,47778,2012-08-26,2012-09-01,NORDESTE,PIAUI,GASOLINA COMUM,101,R$/l,2.557,0.1159999999999999,2.38,2.87,0.279,0.045,2.278,0.035,2.19,2.3288,0.015
11593,47779,2012-08-26,2012-09-01,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,113,R$/l,2.677,0.096,2.39,2.89,0.34,0.036,2.337,0.038,2.26,2.3825,0.016
11594,47780,2012-08-26,2012-09-01,NORDESTE,SERGIPE,GASOLINA COMUM,55,R$/l,2.7710000000000004,0.059,2.679,2.949,0.407,0.021,2.364,0.042,2.2393,2.4513,0.018
11595,47781,2012-08-26,2012-09-01,NORTE,ACRE,GASOLINA COMUM,52,R$/l,3.128,0.146,3.02,3.49,0.487,0.047,2.641,0.081,2.4886,2.855,0.031
11596,47782,2012-08-26,2012-09-01,NORTE,AMAPA,GASOLINA COMUM,36,R$/l,2.692,0.175,2.55,3.1,0.33,0.065,2.362,0.069,2.3318,2.5323,0.029
11597,47783,2012-08-26,2012-09-01,NORTE,AMAZONAS,GASOLINA COMUM,119,R$/l,2.89,0.13,2.75,3.38,0.445,0.045,2.445,0.062,2.28,2.62,0.025
11598,47784,2012-08-26,2012-09-01,NORTE,PARA,GASOLINA COMUM,193,R$/l,2.835,0.195,2.54,3.4,0.363,0.069,2.472,0.086,2.3426,2.6962,0.035
11599,47785,2012-08-26,2012-09-01,NORTE,RONDONIA,GASOLINA COMUM,102,R$/l,2.949,0.092,2.85,3.39,0.382,0.031,2.567,0.112,2.4,2.783,0.044
11600,47786,2012-08-26,2012-09-01,NORTE,RORAIMA,GASOLINA COMUM,33,R$/l,2.8710000000000004,0.073,2.84,3.17,0.508,0.025,2.363,0.054,2.32,2.55,0.023
11601,47787,2012-08-26,2012-09-01,NORTE,TOCANTINS,GASOLINA COMUM,61,R$/l,2.91,0.051,2.75,2.999,0.38,0.018,2.53,0.121,2.3357,2.689,0.048
11602,47788,2012-08-26,2012-09-01,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,189,R$/l,2.889,0.064,2.65,3.05,0.336,0.022,2.553,0.061,2.354,2.6639,0.024
11603,47789,2012-08-26,2012-09-01,SUDESTE,MINAS GERAIS,GASOLINA COMUM,984,R$/l,2.794,0.111,2.45,3.2,0.356,0.04,2.438,0.071,2.0423,2.7152,0.029
11604,47790,2012-08-26,2012-09-01,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.846,0.138,2.499,3.739,0.364,0.048,2.482,0.079,2.31,2.7325,0.032
11605,47791,2012-08-26,2012-09-01,SUDESTE,SAO PAULO,GASOLINA COMUM,2377,R$/l,2.619,0.1119999999999999,2.249,3.299,0.371,0.043,2.248,0.062,2,2.475,0.028
11606,47792,2012-08-26,2012-09-01,SUL,PARANA,GASOLINA COMUM,565,R$/l,2.638,0.128,2.391,3.15,0.303,0.049,2.335,0.057,2.24,2.52,0.024
11607,47793,2012-08-26,2012-09-01,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,619,R$/l,2.744,0.114,2.399,3.14,0.412,0.042,2.332,0.049,2.24,2.5133,0.021
11608,47794,2012-08-26,2012-09-01,SUL,SANTA CATARINA,GASOLINA COMUM,386,R$/l,2.719,0.1,2.359,2.998,0.392,0.037,2.327,0.041,2.21,2.435,0.018
11609,47795,2012-09-02,2012-09-08,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,80,R$/l,2.83,0.008,2.81,2.85,0.396,0.003,2.434,0.028,2.3697,2.454,0.012
11610,47796,2012-09-02,2012-09-08,CENTRO OESTE,GOIAS,GASOLINA COMUM,253,R$/l,2.73,0.144,2.49,3.08,0.299,0.053,2.431,0.082,2.3426,2.809,0.034
11611,47797,2012-09-02,2012-09-08,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,139,R$/l,2.975,0.081,2.79,3.18,0.483,0.027,2.492,0.085,2.3,2.6499,0.034
11612,47798,2012-09-02,2012-09-08,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,131,R$/l,2.841,0.086,2.689,3.05,0.441,0.03,2.4,0.048,2.31,2.567,0.02
11613,47799,2012-09-02,2012-09-08,NORDESTE,ALAGOAS,GASOLINA COMUM,96,R$/l,2.773,0.095,2.39,2.96,0.405,0.034,2.368,0.058,2.28,2.59,0.024
11614,47800,2012-09-02,2012-09-08,NORDESTE,BAHIA,GASOLINA COMUM,423,R$/l,2.645,0.17,2.3480000000000003,3.149,0.334,0.064,2.311,0.066,2.206,2.5514,0.029
11615,47801,2012-09-02,2012-09-08,NORDESTE,CEARA,GASOLINA COMUM,228,R$/l,2.719,0.11,2.49,3.009,0.368,0.04,2.351,0.042,2.2791,2.565,0.018
11616,47802,2012-09-02,2012-09-08,NORDESTE,MARANHAO,GASOLINA COMUM,149,R$/l,2.658,0.161,2.42,3.19,0.253,0.061,2.405,0.143,2.2851,2.829,0.059
11617,47803,2012-09-02,2012-09-08,NORDESTE,PARAIBA,GASOLINA COMUM,125,R$/l,2.569,0.125,2.319,2.789,0.282,0.049,2.287,0.032,2.227,2.342,0.014
11618,47804,2012-09-02,2012-09-08,NORDESTE,PERNAMBUCO,GASOLINA COMUM,330,R$/l,2.748,0.096,2.46,3.02,0.409,0.035,2.339,0.051,2.26,2.5481,0.022
11619,47805,2012-09-02,2012-09-08,NORDESTE,PIAUI,GASOLINA COMUM,101,R$/l,2.557,0.12,2.38,2.87,0.275,0.047,2.282,0.035,2.19,2.3288,0.015
11620,47806,2012-09-02,2012-09-08,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,113,R$/l,2.687,0.09,2.39,2.89,0.347,0.033,2.34,0.043,2.2494,2.4178,0.018
11621,47807,2012-09-02,2012-09-08,NORDESTE,SERGIPE,GASOLINA COMUM,55,R$/l,2.764,0.062,2.679,2.949,0.378,0.022,2.386,0.031,2.328,2.4736,0.013
11622,47808,2012-09-02,2012-09-08,NORTE,ACRE,GASOLINA COMUM,52,R$/l,3.125,0.147,3.02,3.49,0.493,0.047,2.632,0.087,2.4555,2.855,0.033
11623,47809,2012-09-02,2012-09-08,NORTE,AMAPA,GASOLINA COMUM,36,R$/l,2.69,0.179,2.53,3.1,0.331,0.067,2.359,0.061,2.3256,2.5323,0.026
11624,47810,2012-09-02,2012-09-08,NORTE,AMAZONAS,GASOLINA COMUM,119,R$/l,2.892,0.126,2.75,3.38,0.457,0.044,2.435,0.062,2.28,2.62,0.025
11625,47811,2012-09-02,2012-09-08,NORTE,PARA,GASOLINA COMUM,194,R$/l,2.837,0.195,2.54,3.4,0.367,0.069,2.47,0.086,2.3226,2.6962,0.035
11626,47812,2012-09-02,2012-09-08,NORTE,RONDONIA,GASOLINA COMUM,102,R$/l,2.946,0.081,2.85,3.39,0.378,0.027,2.568,0.11,2.4,2.783,0.043
11627,47813,2012-09-02,2012-09-08,NORTE,RORAIMA,GASOLINA COMUM,33,R$/l,2.8710000000000004,0.074,2.84,3.17,0.511,0.026,2.36,0.044,2.32,2.4678,0.019
11628,47814,2012-09-02,2012-09-08,NORTE,TOCANTINS,GASOLINA COMUM,61,R$/l,2.897,0.072,2.49,2.999,0.352,0.025,2.545,0.105,2.3569,2.689,0.041
11629,47815,2012-09-02,2012-09-08,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,189,R$/l,2.888,0.068,2.65,3.05,0.335,0.024,2.553,0.066,2.354,2.6639,0.026
11630,47816,2012-09-02,2012-09-08,SUDESTE,MINAS GERAIS,GASOLINA COMUM,983,R$/l,2.798,0.11,2.55,3.2,0.352,0.039,2.446,0.069,2.2222,2.7152,0.028
11631,47817,2012-09-02,2012-09-08,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,738,R$/l,2.845,0.136,2.579,3.739,0.372,0.048,2.473,0.085,2.33,2.8282,0.034
11632,47818,2012-09-02,2012-09-08,SUDESTE,SAO PAULO,GASOLINA COMUM,2377,R$/l,2.625,0.119,2.249,3.399,0.375,0.045,2.25,0.063,2,2.485,0.028
11633,47819,2012-09-02,2012-09-08,SUL,PARANA,GASOLINA COMUM,565,R$/l,2.636,0.129,2.399,2.999,0.294,0.049,2.342,0.058,2.24,2.52,0.025
11634,47820,2012-09-02,2012-09-08,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,617,R$/l,2.742,0.1169999999999999,2.399,3.14,0.411,0.043,2.331,0.05,2.24,2.5133,0.021
11635,47821,2012-09-02,2012-09-08,SUL,SANTA CATARINA,GASOLINA COMUM,387,R$/l,2.698,0.111,2.34,2.998,0.371,0.0409999999999999,2.327,0.044,2.21,2.435,0.019
11636,47822,2012-09-09,2012-09-15,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,80,R$/l,2.8280000000000003,0.011,2.799,2.859,0.392,0.004,2.436,0.022,2.369,2.4521,0.009
11637,47823,2012-09-09,2012-09-15,CENTRO OESTE,GOIAS,GASOLINA COMUM,253,R$/l,2.735,0.142,2.49,3.08,0.306,0.052,2.429,0.082,2.345,2.809,0.034
11638,47824,2012-09-09,2012-09-15,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,140,R$/l,2.969,0.087,2.75,3.18,0.458,0.0289999999999999,2.511,0.071,2.31,2.649,0.028
11639,47825,2012-09-09,2012-09-15,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,131,R$/l,2.846,0.0819999999999999,2.7,3.05,0.443,0.0289999999999999,2.403,0.053,2.33,2.771,0.022
11640,47826,2012-09-09,2012-09-15,NORDESTE,ALAGOAS,GASOLINA COMUM,97,R$/l,2.7460000000000004,0.087,2.599,2.96,0.388,0.032,2.358,0.048,2.2694,2.572,0.02
11641,47827,2012-09-09,2012-09-15,NORDESTE,BAHIA,GASOLINA COMUM,424,R$/l,2.624,0.179,2.3480000000000003,3.149,0.317,0.068,2.307,0.069,2.169,2.75,0.03
11642,47828,2012-09-09,2012-09-15,NORDESTE,CEARA,GASOLINA COMUM,229,R$/l,2.724,0.104,2.59,3.009,0.368,0.038,2.356,0.038,2.2785,2.57,0.016
11643,47829,2012-09-09,2012-09-15,NORDESTE,MARANHAO,GASOLINA COMUM,149,R$/l,2.647,0.17,2.399,3.19,0.242,0.064,2.405,0.139,2.27,2.832,0.058
11644,47830,2012-09-09,2012-09-15,NORDESTE,PARAIBA,GASOLINA COMUM,125,R$/l,2.562,0.125,2.319,2.789,0.28,0.049,2.282,0.038,2.2181,2.3722,0.017
11645,47831,2012-09-09,2012-09-15,NORDESTE,PERNAMBUCO,GASOLINA COMUM,329,R$/l,2.74,0.094,2.49,3.02,0.398,0.034,2.342,0.056,2.256,2.5481,0.024
11646,47832,2012-09-09,2012-09-15,NORDESTE,PIAUI,GASOLINA COMUM,101,R$/l,2.557,0.1169999999999999,2.38,2.87,0.289,0.046,2.268,0.031,2.19,2.3292,0.014
11647,47833,2012-09-09,2012-09-15,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,113,R$/l,2.685,0.091,2.52,2.88,0.339,0.034,2.346,0.045,2.2614,2.451,0.019
11648,47834,2012-09-09,2012-09-15,NORDESTE,SERGIPE,GASOLINA COMUM,55,R$/l,2.763,0.053,2.679,2.899,0.375,0.019,2.388,0.038,2.2996,2.48,0.016
11649,47835,2012-09-09,2012-09-15,NORTE,ACRE,GASOLINA COMUM,52,R$/l,3.128,0.141,3.05,3.49,0.487,0.045,2.641,0.077,2.4926,2.8098,0.029
11650,47836,2012-09-09,2012-09-15,NORTE,AMAPA,GASOLINA COMUM,36,R$/l,2.696,0.173,2.55,3.1,0.338,0.064,2.358,0.063,2.3163,2.5423,0.027
11651,47837,2012-09-09,2012-09-15,NORTE,AMAZONAS,GASOLINA COMUM,119,R$/l,2.886,0.129,2.75,3.38,0.45,0.045,2.436,0.06,2.28,2.58,0.025
11652,47838,2012-09-09,2012-09-15,NORTE,PARA,GASOLINA COMUM,193,R$/l,2.837,0.19,2.55,3.4,0.362,0.067,2.475,0.095,2.3226,2.7988,0.038
11653,47839,2012-09-09,2012-09-15,NORTE,RONDONIA,GASOLINA COMUM,102,R$/l,2.948,0.092,2.85,3.39,0.374,0.031,2.574,0.106,2.45,2.785,0.041
11654,47840,2012-09-09,2012-09-15,NORTE,RORAIMA,GASOLINA COMUM,33,R$/l,2.877,0.054,2.85,3.1,0.509,0.019,2.368,0.043,2.315,2.4748,0.018
11655,47841,2012-09-09,2012-09-15,NORTE,TOCANTINS,GASOLINA COMUM,61,R$/l,2.909,0.051,2.75,2.999,0.39,0.018,2.519,0.118,2.3256,2.695,0.047
11656,47842,2012-09-09,2012-09-15,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,189,R$/l,2.862,0.077,2.68,3.05,0.329,0.027,2.533,0.062,2.3499,2.6577,0.024
11657,47843,2012-09-09,2012-09-15,SUDESTE,MINAS GERAIS,GASOLINA COMUM,983,R$/l,2.7880000000000003,0.114,2.529,3.2,0.341,0.0409999999999999,2.447,0.067,2.2674,2.7199,0.027
11658,47844,2012-09-09,2012-09-15,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,737,R$/l,2.854,0.14,2.559,3.769,0.373,0.049,2.481,0.082,2.1391,2.7143,0.033
11659,47845,2012-09-09,2012-09-15,SUDESTE,SAO PAULO,GASOLINA COMUM,2379,R$/l,2.6180000000000003,0.11,2.249,2.999,0.369,0.042,2.249,0.061,2.099,2.485,0.027
11660,47846,2012-09-09,2012-09-15,SUL,PARANA,GASOLINA COMUM,565,R$/l,2.634,0.132,2.399,3.15,0.287,0.05,2.347,0.061,2.24,2.595,0.026
11661,47847,2012-09-09,2012-09-15,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,618,R$/l,2.747,0.114,2.53,3.14,0.416,0.0409999999999999,2.331,0.052,2.23,2.5096,0.022
11662,47848,2012-09-09,2012-09-15,SUL,SANTA CATARINA,GASOLINA COMUM,386,R$/l,2.7110000000000003,0.109,2.399,2.999,0.376,0.04,2.335,0.049,2.22,2.4732,0.021
11663,47849,2012-09-16,2012-09-22,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,80,R$/l,2.83,0.008,2.81,2.85,0.397,0.003,2.433,0.028,2.369,2.4569,0.012
11664,47850,2012-09-16,2012-09-22,CENTRO OESTE,GOIAS,GASOLINA COMUM,253,R$/l,2.732,0.142,2.49,3.08,0.308,0.052,2.424,0.082,2.348,2.809,0.034
11665,47851,2012-09-16,2012-09-22,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,140,R$/l,2.975,0.078,2.79,3.18,0.468,0.026,2.507,0.071,2.31,2.651,0.028
11666,47852,2012-09-16,2012-09-22,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,131,R$/l,2.8310000000000004,0.094,2.65,3.05,0.421,0.033,2.41,0.046,2.3306,2.653,0.019
11667,47853,2012-09-16,2012-09-22,NORDESTE,ALAGOAS,GASOLINA COMUM,96,R$/l,2.74,0.087,2.599,2.96,0.377,0.032,2.363,0.044,2.2836,2.5068,0.019
11668,47854,2012-09-16,2012-09-22,NORDESTE,BAHIA,GASOLINA COMUM,422,R$/l,2.656,0.1689999999999999,2.3480000000000003,3.149,0.343,0.064,2.313,0.062,2.2185,2.5377,0.027
11669,47855,2012-09-16,2012-09-22,NORDESTE,CEARA,GASOLINA COMUM,228,R$/l,2.7230000000000003,0.109,2.49,3.009,0.367,0.04,2.356,0.036,2.3158,2.57,0.015
11670,47856,2012-09-16,2012-09-22,NORDESTE,MARANHAO,GASOLINA COMUM,149,R$/l,2.645,0.17,2.399,3.19,0.238,0.064,2.407,0.137,2.2851,2.832,0.057
11671,47857,2012-09-16,2012-09-22,NORDESTE,PARAIBA,GASOLINA COMUM,125,R$/l,2.582,0.121,2.319,2.789,0.3,0.047,2.282,0.047,2.229,2.5511,0.021
11672,47858,2012-09-16,2012-09-22,NORDESTE,PERNAMBUCO,GASOLINA COMUM,329,R$/l,2.741,0.098,2.49,3.02,0.403,0.036,2.338,0.059,2.1456,2.5481,0.025
11673,47859,2012-09-16,2012-09-22,NORDESTE,PIAUI,GASOLINA COMUM,101,R$/l,2.5540000000000003,0.121,2.38,2.87,0.282,0.047,2.272,0.034,2.19,2.3292,0.015
11674,47860,2012-09-16,2012-09-22,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,113,R$/l,2.696,0.09,2.54,2.899,0.346,0.033,2.35,0.047,2.2494,2.451,0.02
11675,47861,2012-09-16,2012-09-22,NORDESTE,SERGIPE,GASOLINA COMUM,55,R$/l,2.768,0.057,2.679,2.949,0.385,0.021,2.383,0.037,2.2996,2.48,0.016
11676,47862,2012-09-16,2012-09-22,NORTE,ACRE,GASOLINA COMUM,52,R$/l,3.128,0.146,3.02,3.49,0.509,0.047,2.619,0.097,2.4853,2.8098,0.037
11677,47863,2012-09-16,2012-09-22,NORTE,AMAPA,GASOLINA COMUM,36,R$/l,2.6910000000000003,0.175,2.55,3.1,0.346,0.065,2.345,0.06,2.3151,2.5423,0.026
11678,47864,2012-09-16,2012-09-22,NORTE,AMAZONAS,GASOLINA COMUM,119,R$/l,2.894,0.123,2.85,3.38,0.45,0.043,2.444,0.055,2.28,2.58,0.023
11679,47865,2012-09-16,2012-09-22,NORTE,PARA,GASOLINA COMUM,194,R$/l,2.843,0.19,2.54,3.4,0.367,0.067,2.476,0.097,2.3226,2.7988,0.039
11680,47866,2012-09-16,2012-09-22,NORTE,RONDONIA,GASOLINA COMUM,102,R$/l,2.937,0.0559999999999999,2.85,3.18,0.363,0.019,2.574,0.107,2.45,2.785,0.042
11681,47867,2012-09-16,2012-09-22,NORTE,RORAIMA,GASOLINA COMUM,33,R$/l,2.8760000000000003,0.072,2.85,3.17,0.509,0.025,2.367,0.026,2.32,2.4331,0.011
11682,47868,2012-09-16,2012-09-22,NORTE,TOCANTINS,GASOLINA COMUM,60,R$/l,2.905,0.047,2.799,2.999,0.386,0.016,2.519,0.128,2.3256,2.695,0.051
11683,47869,2012-09-16,2012-09-22,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,189,R$/l,2.847,0.084,2.68,3.05,0.317,0.03,2.53,0.062,2.3499,2.6577,0.025
11684,47870,2012-09-16,2012-09-22,SUDESTE,MINAS GERAIS,GASOLINA COMUM,983,R$/l,2.792,0.1119999999999999,2.529,3.2,0.346,0.04,2.446,0.066,2.2674,2.7199,0.027
11685,47871,2012-09-16,2012-09-22,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,740,R$/l,2.857,0.134,2.579,3.769,0.376,0.047,2.481,0.082,2.1391,2.7143,0.033
11686,47872,2012-09-16,2012-09-22,SUDESTE,SAO PAULO,GASOLINA COMUM,2376,R$/l,2.633,0.111,2.279,2.999,0.381,0.042,2.252,0.062,2.099,2.485,0.028
11687,47873,2012-09-16,2012-09-22,SUL,PARANA,GASOLINA COMUM,564,R$/l,2.638,0.131,2.379,3.15,0.291,0.05,2.347,0.064,2.139,2.595,0.027
11688,47874,2012-09-16,2012-09-22,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,618,R$/l,2.747,0.114,2.53,3.14,0.421,0.0409999999999999,2.326,0.051,2.23,2.5096,0.022
11689,47875,2012-09-16,2012-09-22,SUL,SANTA CATARINA,GASOLINA COMUM,387,R$/l,2.698,0.11,2.389,2.998,0.363,0.0409999999999999,2.335,0.05,2.22,2.4732,0.021
11690,47876,2012-09-23,2012-09-29,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,80,R$/l,2.825,0.013,2.799,2.859,0.386,0.005,2.439,0.022,2.371,2.458,0.009
11691,47877,2012-09-23,2012-09-29,CENTRO OESTE,GOIAS,GASOLINA COMUM,254,R$/l,2.7460000000000004,0.136,2.47,3.099,0.321,0.05,2.425,0.082,2.335,2.805,0.034
11692,47878,2012-09-23,2012-09-29,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,139,R$/l,2.979,0.077,2.79,3.18,0.46,0.026,2.519,0.07,2.405,2.654,0.028
11693,47879,2012-09-23,2012-09-29,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,130,R$/l,2.837,0.091,2.689,3.05,0.437,0.032,2.4,0.053,2.32,2.653,0.022
11694,47880,2012-09-23,2012-09-29,NORDESTE,ALAGOAS,GASOLINA COMUM,97,R$/l,2.767,0.086,2.58,2.96,0.399,0.031,2.368,0.043,2.3039,2.5368,0.018
11695,47881,2012-09-23,2012-09-29,NORDESTE,BAHIA,GASOLINA COMUM,425,R$/l,2.629,0.175,2.359,3.149,0.32,0.067,2.309,0.071,2.1959,2.7888,0.031
